week_start,store_id,product_id,category,region,channel,promo_active,promo_type,promo_start_date,promo_end_date,discount_pct,units_sold,unit_price,sales_value,cost,gross_margin,stockout
2026-01-04,19,2,Juice,East,Supermarket,0,None,,,0.0,38,2.35,89.3,61.92,27.38,0
2026-01-04,19,3,Energy Drinks,East,Supermarket,1,Loyalty,2026-01-04,2026-01-04,0.24,36,1.93,69.48,39.06,30.42,0
2026-01-04,19,4,Juice,East,Supermarket,0,None,,,0.0,32,2.31,73.92,42.93,30.99,0
2026-01-04,19,5,Energy Drinks,East,Supermarket,1,Feature,2026-01-04,2026-01-04,0.1,38,2.4,91.2,50.68,40.52,0
2026-01-04,19,6,Carbonated,East,Supermarket,0,None,,,0.0,36,1.61,57.96,34.59,23.37,0
2026-01-04,19,7,Juice,East,Supermarket,0,None,,,0.0,28,2.51,70.28,44.39,25.89,0
2026-01-04,19,8,Carbonated,East,Supermarket,1,Bundle,2026-01-04,2026-01-18,0.13,42,1.21,50.82,35.55,15.27,0
2026-01-04,19,9,Water,East,Supermarket,0,None,,,0.0,32,1.08,34.56,23.88,10.68,0
2026-01-04,19,10,Dairy,East,Supermarket,1,Feature,2026-01-04,2026-01-04,0.24,36,1.98,71.28,48.58,22.7,0
2026-01-04,19,11,Water,East,Supermarket,1,Discount,2026-01-04,2026-01-04,0.14,38,0.82,31.16,21.38,9.78,0
2026-01-04,19,12,Juice,East,Supermarket,0,None,,,0.0,31,2.52,78.12,47.99,30.13,0
2026-01-04,19,13,Dairy,East,Supermarket,1,Loyalty,2026-01-04,2026-01-04,0.14,25,2.18,54.5,35.22,19.28,0
2026-01-04,19,14,Water,East,Supermarket,0,None,,,0.0,34,0.95,32.3,18.01,14.29,0
2026-01-04,19,15,Carbonated,East,Supermarket,0,None,,,0.0,32,1.59,50.88,30.56,20.32,0
2026-01-04,19,16,Juice,East,Supermarket,0,None,,,0.0,27,2.23,60.21,36.4,23.81,0
2026-01-04,19,17,Energy Drinks,East,Supermarket,0,None,,,0.0,32,3.0,96.0,61.5,34.5,0
2026-01-04,19,18,Carbonated,East,Supermarket,0,None,,,0.0,36,1.5,54.0,32.65,21.35,0
2026-01-04,19,19,Energy Drinks,East,Supermarket,1,Bundle,2026-01-04,2026-01-04,0.16,31,2.24,69.44,42.18,27.26,0
2026-01-04,19,20,Dairy,East,Supermarket,0,None,,,0.0,28,2.42,67.76,44.39,23.37,0
2026-01-04,20,1,Carbonated,West,Discounters,0,None,,,0.0,45,1.63,73.35,46.24,27.11,0
2026-01-04,20,2,Juice,West,Discounters,0,None,,,0.0,41,2.35,96.35,55.06,41.29,0
2026-01-04,20,3,Energy Drinks,West,Discounters,1,Feature,2026-01-04,2026-01-04,0.17,30,2.11,63.3,37.41,25.89,0
2026-01-04,20,4,Juice,West,Discounters,0,None,,,0.0,45,2.31,103.95,58.76,45.19,0
2026-01-04,20,5,Energy Drinks,West,Discounters,0,None,,,0.0,22,2.67,58.74,40.83,17.91,0
2026-01-04,20,6,Carbonated,West,Discounters,0,None,,,0.0,25,1.61,40.25,26.37,13.88,1
2026-01-04,20,7,Juice,West,Discounters,1,Loyalty,2026-01-04,2026-01-04,0.18,61,2.06,125.66,74.77,50.89,0
2026-01-04,20,8,Carbonated,West,Discounters,0,None,,,0.0,38,1.39,52.82,33.1,19.72,0
2026-01-04,20,9,Water,West,Discounters,0,None,,,0.0,49,1.08,52.92,36.12,16.8,0
2026-01-04,20,10,Dairy,West,Discounters,0,None,,,0.0,26,2.6,67.6,46.44,21.16,1
2026-01-04,20,11,Water,West,Discounters,0,None,,,0.0,37,0.95,35.15,22.82,12.33,0
2026-01-04,20,12,Juice,West,Discounters,0,None,,,0.0,45,2.52,113.4,62.6,50.8,0
2026-01-04,20,13,Dairy,West,Discounters,0,None,,,0.0,50,2.53,126.5,69.97,56.53,0
2026-01-04,20,14,Water,West,Discounters,0,None,,,0.0,37,0.95,35.15,19.68,15.47,0
2026-01-04,20,15,Carbonated,West,Discounters,0,None,,,0.0,37,1.59,58.83,32.74,26.09,0
2026-01-04,20,16,Juice,West,Discounters,0,None,,,0.0,36,2.23,80.28,54.98,25.3,0
2026-01-04,20,17,Energy Drinks,West,Discounters,0,None,,,0.0,24,3.0,72.0,41.34,30.66,0
2026-01-04,20,18,Carbonated,West,Discounters,0,None,,,0.0,39,1.5,58.5,39.87,18.63,0
2026-01-04,20,19,Energy Drinks,West,Discounters,0,None,,,0.0,25,2.67,66.75,41.84,24.91,0
2026-01-04,20,20,Dairy,West,Discounters,1,Discount,2026-01-04,2026-01-11,0.22,41,1.89,77.49,46.55,30.94,0
2026-01-04,21,1,Carbonated,North,Convenience,1,Bundle,2026-01-04,2026-01-18,0.25,46,1.22,56.12,31.38,24.74,1
2026-01-04,21,2,Juice,North,Convenience,0,None,,,0.0,29,2.35,68.15,47.0,21.15,0
2026-01-04,21,3,Energy Drinks,North,Convenience,0,None,,,0.0,31,2.54,78.74,43.55,35.19,0
2026-01-04,21,4,Juice,North,Convenience,0,None,,,0.0,38,2.31,87.78,49.59,38.19,0
2026-01-04,21,5,Energy Drinks,North,Convenience,1,Feature,2026-01-04,2026-01-11,0.1,35,2.4,84.0,49.23,34.77,0
2026-01-04,21,6,Carbonated,North,Convenience,0,None,,,0.0,33,1.61,53.13,37.08,16.05,0
2026-01-04,21,7,Juice,North,Convenience,1,Discount,2026-01-04,2026-01-11,0.14,36,2.16,77.76,49.59,28.17,0
2026-01-04,21,8,Carbonated,North,Convenience,0,None,,,0.0,32,1.39,44.48,24.88,19.6,0
2026-01-04,21,9,Water,North,Convenience,0,None,,,0.0,40,1.08,43.2,28.41,14.79,0
2026-01-04,21,10,Dairy,North,Convenience,0,None,,,0.0,27,2.6,70.2,43.34,26.86,0
2026-01-04,21,11,Water,North,Convenience,1,Feature,2026-01-04,2026-01-04,0.23,50,0.73,36.5,22.64,13.86,0
2026-01-04,21,12,Juice,North,Convenience,0,None,,,0.0,37,2.52,93.24,57.49,35.75,0
2026-01-04,21,13,Dairy,North,Convenience,0,None,,,0.0,23,2.53,58.19,37.85,20.34,0
2026-01-04,21,14,Water,North,Convenience,0,None,,,0.0,37,0.95,35.15,22.75,12.4,0
2026-01-04,21,15,Carbonated,North,Convenience,0,None,,,0.0,36,1.59,57.24,34.97,22.27,0
2026-01-04,21,16,Juice,North,Convenience,1,Discount,2026-01-04,2026-01-11,0.22,49,1.74,85.26,54.94,30.32,0
2026-01-04,21,17,Energy Drinks,North,Convenience,1,Bundle,2026-01-04,2026-01-04,0.22,43,2.34,100.62,61.05,39.57,0
2026-01-04,21,18,Carbonated,North,Convenience,0,None,,,0.0,40,1.5,60.0,35.57,24.43,0
2026-01-04,21,19,Energy Drinks,North,Convenience,0,None,,,0.0,33,2.67,88.11,57.75,30.36,0
2026-01-04,21,20,Dairy,North,Convenience,0,None,,,0.0,22,2.42,53.24,30.95,22.29,0
2026-01-04,22,1,Carbonated,South,Supermarket,0,None,,,0.0,40,1.63,65.2,40.72,24.48,0
2026-01-04,22,2,Juice,South,Supermarket,1,Loyalty,2026-01-04,2026-01-04,0.24,60,1.79,107.4,73.02,34.38,0
2026-01-04,22,3,Energy Drinks,South,Supermarket,0,None,,,0.0,40,2.54,101.6,61.14,40.46,0
2026-01-04,22,4,Juice,South,Supermarket,0,None,,,0.0,44,2.31,101.64,61.79,39.85,0
2026-01-04,22,5,Energy Drinks,South,Supermarket,0,None,,,0.0,33,2.67,88.11,59.22,28.89,0
2026-01-04,22,6,Carbonated,South,Supermarket,1,Loyalty,2026-01-04,2026-01-11,0.21,54,1.27,68.58,42.03,26.55,0
2026-01-04,22,7,Juice,South,Supermarket,0,None,,,0.0,27,2.51,67.77,44.5,23.27,0
2026-01-04,22,8,Carbonated,South,Supermarket,0,None,,,0.0,40,1.39,55.6,31.19,24.41,0
2026-01-04,22,9,Water,South,Supermarket,0,None,,,0.0,25,1.08,27.0,15.64,11.36,0
2026-01-04,22,10,Dairy,South,Supermarket,0,None,,,0.0,44,2.6,114.4,79.61,34.79,0
2026-01-04,22,11,Water,South,Supermarket,0,None,,,0.0,36,0.95,34.2,19.08,15.12,0
2026-01-04,22,12,Juice,South,Supermarket,1,Feature,2026-01-04,2026-01-18,0.17,39,2.09,81.51,47.19,34.32,0
2026-01-04,22,13,Dairy,South,Supermarket,0,None,,,0.0,44,2.53,111.32,73.21,38.11,0
2026-01-04,22,14,Water,South,Supermarket,1,Bundle,2026-01-04,2026-01-04,0.16,43,0.8,34.4,19.5,14.9,0
2026-01-04,22,15,Carbonated,South,Supermarket,0,None,,,0.0,37,1.59,58.83,40.03,18.8,0
2026-01-04,22,16,Juice,South,Supermarket,0,None,,,0.0,46,2.23,102.58,67.06,35.52,0
2026-01-04,22,17,Energy Drinks,South,Supermarket,1,Bundle,2026-01-04,2026-01-11,0.16,42,2.52,105.84,72.13,33.71,0
2026-01-04,22,18,Carbonated,South,Supermarket,0,None,,,0.0,40,1.5,60.0,38.59,21.41,0
2026-01-04,22,19,Energy Drinks,South,Supermarket,0,None,,,0.0,26,2.67,69.42,47.54,21.88,0
2026-01-04,22,20,Dairy,South,Supermarket,0,None,,,0.0,28,2.42,67.76,37.76,30.0,0
2026-01-04,23,1,Carbonated,East,Supermarket,0,None,,,0.0,38,1.63,61.94,34.7,27.24,0
2026-01-04,23,2,Juice,East,Supermarket,0,None,,,0.0,33,2.35,77.55,45.14,32.41,0
2026-01-04,23,3,Energy Drinks,East,Supermarket,0,None,,,0.0,33,2.54,83.82,50.12,33.7,0
2026-01-04,23,4,Juice,East,Supermarket,1,Loyalty,2026-01-04,2026-01-11,0.18,34,1.89,64.26,39.69,24.57,0
2026-01-04,23,5,Energy Drinks,East,Supermarket,0,None,,,0.0,40,2.67,106.8,60.39,46.41,0
2026-01-04,23,6,Carbonated,East,Supermarket,0,None,,,0.0,18,1.61,28.98,18.41,10.57,0
2026-01-04,23,7,Juice,East,Supermarket,0,None,,,0.0,40,2.51,100.4,57.63,42.77,0
2026-01-04,23,8,Carbonated,East,Supermarket,0,None,,,0.0,38,1.39,52.82,34.15,18.67,0
2026-01-04,23,9,Water,East,Supermarket,0,None,,,0.0,34,1.08,36.72,21.51,15.21,0
2026-01-04,23,10,Dairy,East,Supermarket,0,None,,,0.0,37,2.6,96.2,54.96,41.24,0
2026-01-04,23,11,Water,East,Supermarket,0,None,,,0.0,41,0.95,38.95,22.99,15.96,0
2026-01-04,23,12,Juice,East,Supermarket,0,None,,,0.0,36,2.52,90.72,60.63,30.09,0
2026-01-04,23,13,Dairy,East,Supermarket,0,None,,,0.0,20,2.53,50.6,28.36,22.24,0
2026-01-04,23,14,Water,East,Supermarket,0,None,,,0.0,38,0.95,36.1,22.16,13.94,0
2026-01-04,23,15,Carbonated,East,Supermarket,0,None,,,0.0,31,1.59,49.29,32.98,16.31,0
2026-01-04,23,16,Juice,East,Supermarket,1,Loyalty,2026-01-04,2026-01-11,0.21,42,1.76,73.92,50.72,23.2,0
2026-01-04,23,17,Energy Drinks,East,Supermarket,0,None,,,0.0,36,3.0,108.0,75.02,32.98,0
2026-01-04,23,18,Carbonated,East,Supermarket,0,None,,,0.0,42,1.5,63.0,40.5,22.5,0
2026-01-04,23,19,Energy Drinks,East,Supermarket,1,Loyalty,2026-01-04,2026-01-11,0.1,41,2.4,98.4,60.84,37.56,0
2026-01-04,23,20,Dairy,East,Supermarket,0,None,,,0.0,34,2.42,82.28,48.54,33.74,0
2026-01-04,24,1,Carbonated,West,Supermarket,0,None,,,0.0,47,1.63,76.61,46.5,30.11,0
2026-01-04,24,2,Juice,West,Supermarket,0,None,,,0.0,40,2.35,94.0,59.87,34.13,0
2026-01-04,24,3,Energy Drinks,West,Supermarket,1,Discount,2026-01-04,2026-01-11,0.15,43,2.16,92.88,55.75,37.13,0
2026-01-04,24,4,Juice,West,Supermarket,0,None,,,0.0,47,2.31,108.57,66.18,42.39,0
2026-01-04,24,5,Energy Drinks,West,Supermarket,0,None,,,0.0,44,2.67,117.48,79.5,37.98,0
2026-01-04,24,6,Carbonated,West,Supermarket,0,None,,,0.0,52,1.61,83.72,52.33,31.39,0
2026-01-04,24,7,Juice,West,Supermarket,0,None,,,0.0,46,2.51,115.46,65.08,50.38,0
2026-01-04,24,8,Carbonated,West,Supermarket,0,None,,,0.0,45,1.39,62.55,34.62,27.93,0
2026-01-04,24,9,Water,West,Supermarket,0,None,,,0.0,60,1.08,64.8,40.88,23.92,0
2026-01-04,24,10,Dairy,West,Supermarket,0,None,,,0.0,53,2.6,137.8,89.52,48.28,0
2026-01-04,24,11,Water,West,Supermarket,1,Discount,2026-01-04,2026-01-18,0.2,67,0.76,50.92,28.88,22.04,0
2026-01-04,24,12,Juice,West,Supermarket,0,None,,,0.0,52,2.52,131.04,89.95,41.09,0
2026-01-04,24,13,Dairy,West,Supermarket,0,None,,,0.0,50,2.53,126.5,80.76,45.74,1
2026-01-04,24,14,Water,West,Supermarket,0,None,,,0.0,50,0.95,47.5,28.33,19.17,0
2026-01-04,24,15,Carbonated,West,Supermarket,0,None,,,0.0,34,1.59,54.06,31.6,22.46,0
2026-01-04,24,16,Juice,West,Supermarket,0,None,,,0.0,53,2.23,118.19,74.47,43.72,0
2026-01-04,24,17,Energy Drinks,West,Supermarket,1,Bundle,2026-01-04,2026-01-11,0.21,56,2.37,132.72,90.8,41.92,0
2026-01-04,24,18,Carbonated,West,Supermarket,0,None,,,0.0,47,1.5,70.5,39.78,30.72,0
2026-01-04,24,19,Energy Drinks,West,Supermarket,0,None,,,0.0,38,2.67,101.46,66.97,34.49,0
2026-01-04,24,20,Dairy,West,Supermarket,0,None,,,0.0,40,2.42,96.8,65.87,30.93,0
2026-01-04,25,1,Carbonated,North,Hypermarket,0,None,,,0.0,61,1.63,99.43,68.2,31.23,0
2026-01-04,25,2,Juice,North,Hypermarket,0,None,,,0.0,54,2.35,126.9,72.82,54.08,0
2026-01-04,25,3,Energy Drinks,North,Hypermarket,0,None,,,0.0,44,2.54,111.76,62.9,48.86,1
2026-01-04,25,4,Juice,North,Hypermarket,0,None,,,0.0,66,2.31,152.46,97.13,55.33,0
2026-01-04,25,5,Energy Drinks,North,Hypermarket,1,Feature,2026-01-04,2026-01-11,0.2,64,2.14,136.96,75.84,61.12,0
2026-01-04,25,6,Carbonated,North,Hypermarket,0,None,,,0.0,63,1.61,101.43,70.11,31.32,1
2026-01-04,25,7,Juice,North,Hypermarket,0,None,,,0.0,65,2.51,163.15,94.34,68.81,0
2026-01-04,25,8,Carbonated,North,Hypermarket,0,None,,,0.0,70,1.39,97.3,54.87,42.43,0
2026-01-04,25,9,Water,North,Hypermarket,1,Feature,2026-01-04,2026-01-04,0.23,105,0.83,87.15,56.28,30.87,0
2026-01-04,25,10,Dairy,North,Hypermarket,0,None,,,0.0,50,2.6,130.0,84.03,45.97,0
2026-01-04,25,11,Water,North,Hypermarket,1,Bundle,2026-01-04,2026-01-04,0.15,74,0.81,59.94,34.5,25.44,0
2026-01-04,25,12,Juice,North,Hypermarket,0,None,,,0.0,63,2.52,158.76,92.34,66.42,0
2026-01-04,25,13,Dairy,North,Hypermarket,0,None,,,0.0,36,2.53,91.08,51.95,39.13,1
2026-01-04,25,14,Water,North,Hypermarket,0,None,,,0.0,56,0.95,53.2,33.01,20.19,0
2026-01-04,25,15,Carbonated,North,Hypermarket,0,None,,,0.0,63,1.59,100.17,69.31,30.86,0
2026-01-04,25,16,Juice,North,Hypermarket,0,None,,,0.0,58,2.23,129.34,81.67,47.67,0
2026-01-04,25,17,Energy Drinks,North,Hypermarket,0,None,,,0.0,45,3.0,135.0,75.58,59.42,0
2026-01-04,25,18,Carbonated,North,Hypermarket,0,None,,,0.0,56,1.5,84.0,52.68,31.32,0
2026-01-04,25,19,Energy Drinks,North,Hypermarket,0,None,,,0.0,68,2.67,181.56,125.1,56.46,0
2026-01-04,25,20,Dairy,North,Hypermarket,0,None,,,0.0,45,2.42,108.9,67.59,41.31,1
2026-01-04,26,1,Carbonated,South,Supermarket,1,Loyalty,2026-01-04,2026-01-18,0.23,52,1.26,65.52,44.6,20.92,0
2026-01-04,26,2,Juice,South,Supermarket,0,None,,,0.0,28,2.35,65.8,40.15,25.65,0
2026-01-04,26,3,Energy Drinks,South,Supermarket,0,None,,,0.0,31,2.54,78.74,51.54,27.2,0
2026-01-04,26,4,Juice,South,Supermarket,1,Feature,2026-01-04,2026-01-11,0.13,52,2.01,104.52,71.99,32.53,0
2026-01-04,26,5,Energy Drinks,South,Supermarket,0,None,,,0.0,27,2.67,72.09,46.53,25.56,0
2026-01-04,26,6,Carbonated,South,Supermarket,0,None,,,0.0,31,1.61,49.91,34.07,15.84,0
2026-01-04,26,7,Juice,South,Supermarket,0,None,,,0.0,36,2.51,90.36,59.87,30.49,0
2026-01-04,26,8,Carbonated,South,Supermarket,1,Discount,2026-01-04,2026-01-04,0.1,45,1.25,56.25,32.35,23.9,0
2026-01-04,26,9,Water,South,Supermarket,0,None,,,0.0,33,1.08,35.64,19.88,15.76,0
2026-01-04,26,10,Dairy,South,Supermarket,0,None,,,0.0,30,2.6,78.0,43.84,34.16,0
2026-01-04,26,11,Water,South,Supermarket,0,None,,,0.0,38,0.95,36.1,21.61,14.49,0
2026-01-04,26,12,Juice,South,Supermarket,0,None,,,0.0,35,2.52,88.2,60.73,27.47,0
2026-01-04,26,13,Dairy,South,Supermarket,1,Loyalty,2026-01-04,2026-01-11,0.12,36,2.23,80.28,52.2,28.08,0
2026-01-04,26,14,Water,South,Supermarket,0,None,,,0.0,36,0.95,34.2,20.13,14.07,0
2026-01-04,26,15,Carbonated,South,Supermarket,0,None,,,0.0,33,1.59,52.47,33.5,18.97,0
2026-01-04,26,16,Juice,South,Supermarket,0,None,,,0.0,36,2.23,80.28,46.98,33.3,0
2026-01-04,26,17,Energy Drinks,South,Supermarket,0,None,,,0.0,33,3.0,99.0,65.03,33.97,0
2026-01-04,26,18,Carbonated,South,Supermarket,0,None,,,0.0,41,1.5,61.5,40.07,21.43,0
2026-01-04,26,19,Energy Drinks,South,Supermarket,0,None,,,0.0,22,2.67,58.74,35.34,23.4,0
2026-01-04,26,20,Dairy,South,Supermarket,1,Feature,2026-01-04,2026-01-04,0.2,46,1.94,89.24,59.6,29.64,0
2026-01-04,27,1,Carbonated,East,Supermarket,0,None,,,0.0,37,1.63,60.31,38.66,21.65,0
2026-01-04,27,2,Juice,East,Supermarket,1,Feature,2026-01-04,2026-01-04,0.21,61,1.86,113.46,66.64,46.82,0
2026-01-04,27,3,Energy Drinks,East,Supermarket,1,Discount,2026-01-04,2026-01-04,0.22,31,1.98,61.38,39.67,21.71,0
2026-01-04,27,4,Juice,East,Supermarket,1,Loyalty,2026-01-04,2026-01-11,0.2,52,1.85,96.2,55.99,40.21,0
2026-01-04,27,5,Energy Drinks,East,Supermarket,0,None,,,0.0,33,2.67,88.11,54.93,33.18,0
2026-01-04,27,6,Carbonated,East,Supermarket,0,None,,,0.0,41,1.61,66.01,40.87,25.14,0
2026-01-04,27,7,Juice,East,Supermarket,0,None,,,0.0,20,2.51,50.2,33.19,17.01,1
2026-01-04,27,8,Carbonated,East,Supermarket,1,Bundle,2026-01-04,2026-01-18,0.08,37,1.28,47.36,29.99,17.37,0
2026-01-04,27,9,Water,East,Supermarket,1,Feature,2026-01-04,2026-01-11,0.18,70,0.89,62.3,39.91,22.39,0
2026-01-04,27,10,Dairy,East,Supermarket,0,None,,,0.0,33,2.6,85.8,54.09,31.71,0
2026-01-04,27,11,Water,East,Supermarket,0,None,,,0.0,39,0.95,37.05,24.07,12.98,0
2026-01-04,27,12,Juice,East,Supermarket,0,None,,,0.0,39,2.52,98.28,54.1,44.18,0
2026-01-04,27,13,Dairy,East,Supermarket,0,None,,,0.0,39,2.53,98.67,55.41,43.26,0
2026-01-04,27,14,Water,East,Supermarket,0,None,,,0.0,42,0.95,39.9,23.37,16.53,0
2026-01-04,27,15,Carbonated,East,Supermarket,0,None,,,0.0,42,1.59,66.78,42.74,24.04,0
2026-01-04,27,16,Juice,East,Supermarket,0,None,,,0.0,42,2.23,93.66,51.84,41.82,0
2026-01-04,27,17,Energy Drinks,East,Supermarket,0,None,,,0.0,31,3.0,93.0,57.2,35.8,0
2026-01-04,27,18,Carbonated,East,Supermarket,0,None,,,0.0,34,1.5,51.0,29.71,21.29,0
2026-01-04,27,19,Energy Drinks,East,Supermarket,0,None,,,0.0,34,2.67,90.78,60.8,29.98,0
2026-01-04,27,20,Dairy,East,Supermarket,0,None,,,0.0,34,2.42,82.28,50.06,32.22,0
2026-01-04,28,1,Carbonated,West,Supermarket,1,Loyalty,2026-01-04,2026-01-18,0.17,48,1.35,64.8,43.87,20.93,0
2026-01-04,28,2,Juice,West,Supermarket,0,None,,,0.0,45,2.35,105.75,65.15,40.6,0
2026-01-04,28,3,Energy Drinks,West,Supermarket,0,None,,,0.0,35,2.54,88.9,59.87,29.03,0
2026-01-04,28,4,Juice,West,Supermarket,0,None,,,0.0,50,2.31,115.5,80.18,35.32,0
2026-01-04,28,5,Energy Drinks,West,Supermarket,0,None,,,0.0,29,2.67,77.43,47.42,30.01,1
2026-01-04,28,6,Carbonated,West,Supermarket,1,Bundle,2026-01-04,2026-01-04,0.14,44,1.38,60.72,41.8,18.92,0
2026-01-04,28,7,Juice,West,Supermarket,0,None,,,0.0,42,2.51,105.42,61.4,44.02,0
2026-01-04,28,8,Carbonated,West,Supermarket,1,Bundle,2026-01-04,2026-01-18,0.18,62,1.14,70.68,39.71,30.97,0
2026-01-04,28,9,Water,West,Supermarket,0,None,,,0.0,50,1.08,54.0,30.05,23.95,0
2026-01-04,28,10,Dairy,West,Supermarket,0,None,,,0.0,42,2.6,109.2,60.39,48.81,0
2026-01-04,28,11,Water,West,Supermarket,0,None,,,0.0,47,0.95,44.65,27.78,16.87,0
2026-01-04,28,12,Juice,West,Supermarket,0,None,,,0.0,47,2.52,118.44,73.62,44.82,0
2026-01-04,28,13,Dairy,West,Supermarket,1,Bundle,2026-01-04,2026-01-04,0.27,57,1.85,105.45,64.47,40.98,0
2026-01-04,28,14,Water,West,Supermarket,1,Discount,2026-01-04,2026-01-04,0.28,62,0.68,42.16,24.73,17.43,0
2026-01-04,28,15,Carbonated,West,Supermarket,0,None,,,0.0,41,1.59,65.19,40.24,24.95,0
2026-01-04,28,16,Juice,West,Supermarket,0,None,,,0.0,53,2.23,118.19,81.21,36.98,0
2026-01-04,28,17,Energy Drinks,West,Supermarket,0,None,,,0.0,50,3.0,150.0,85.06,64.94,0
2026-01-04,28,18,Carbonated,West,Supermarket,0,None,,,0.0,52,1.5,78.0,51.04,26.96,0
2026-01-04,28,19,Energy Drinks,West,Supermarket,0,None,,,0.0,48,2.67,128.16,71.19,56.97,0
2026-01-04,28,20,Dairy,West,Supermarket,1,Loyalty,2026-01-04,2026-01-18,0.21,45,1.91,85.95,51.68,34.27,0
2026-01-04,29,1,Carbonated,North,Supermarket,1,Feature,2026-01-04,2026-01-04,0.28,58,1.17,67.86,46.4,21.46,0
2026-01-04,29,2,Juice,North,Supermarket,0,None,,,0.0,44,2.35,103.4,69.95,33.45,0
2026-01-04,29,3,Energy Drinks,North,Supermarket,0,None,,,0.0,40,2.54,101.6,61.9,39.7,0
2026-01-04,29,4,Juice,North,Supermarket,0,None,,,0.0,37,2.31,85.47,48.21,37.26,0
2026-01-04,29,5,Energy Drinks,North,Supermarket,1,Loyalty,2026-01-04,2026-01-18,0.2,58,2.14,124.12,76.25,47.87,0
2026-01-04,29,6,Carbonated,North,Supermarket,0,None,,,0.0,33,1.61,53.13,29.48,23.65,0
2026-01-04,29,7,Juice,North,Supermarket,0,None,,,0.0,48,2.51,120.48,83.35,37.13,0
2026-01-04,29,8,Carbonated,North,Supermarket,1,Bundle,2026-01-04,2026-01-18,0.12,42,1.22,51.24,33.5,17.74,0
2026-01-04,29,9,Water,North,Supermarket,0,None,,,0.0,47,1.08,50.76,32.87,17.89,0
2026-01-04,29,10,Dairy,North,Supermarket,0,None,,,0.0,26,2.6,67.6,37.8,29.8,0
2026-01-04,29,11,Water,North,Supermarket,0,None,,,0.0,33,0.95,31.35,19.8,11.55,0
2026-01-04,29,12,Juice,North,Supermarket,0,None,,,0.0,38,2.52,95.76,66.82,28.94,0
2026-01-04,29,13,Dairy,North,Supermarket,0,None,,,0.0,39,2.53,98.67,59.46,39.21,0
2026-01-04,29,14,Water,North,Supermarket,0,None,,,0.0,43,0.95,40.85,27.39,13.46,0
2026-01-04,29,15,Carbonated,North,Supermarket,0,None,,,0.0,36,1.59,57.24,35.5,21.74,0
2026-01-04,29,16,Juice,North,Supermarket,0,None,,,0.0,44,2.23,98.12,66.1,32.02,0
2026-01-04,29,17,Energy Drinks,North,Supermarket,0,None,,,0.0,33,3.0,99.0,68.66,30.34,0
2026-01-04,29,18,Carbonated,North,Supermarket,0,None,,,0.0,37,1.5,55.5,36.98,18.52,0
2026-01-04,29,19,Energy Drinks,North,Supermarket,1,Feature,2026-01-04,2026-01-04,0.1,36,2.4,86.4,47.73,38.67,0
2026-01-04,29,20,Dairy,North,Supermarket,1,Bundle,2026-01-04,2026-01-11,0.14,28,2.08,58.24,33.7,24.54,0
2026-01-04,30,1,Carbonated,South,Hypermarket,0,None,,,0.0,48,1.63,78.24,44.24,34.0,0
2026-01-04,30,2,Juice,South,Hypermarket,0,None,,,0.0,47,2.35,110.45,66.74,43.71,0
2026-01-04,30,3,Energy Drinks,South,Hypermarket,1,Bundle,2026-01-04,2026-01-11,0.19,41,2.06,84.46,46.73,37.73,0
2026-01-04,30,4,Juice,South,Hypermarket,0,None,,,0.0,53,2.31,122.43,83.48,38.95,0
2026-01-04,30,5,Energy Drinks,South,Hypermarket,0,None,,,0.0,38,2.67,101.46,58.99,42.47,0
2026-01-04,30,6,Carbonated,South,Hypermarket,0,None,,,0.0,51,1.61,82.11,51.6,30.51,0
2026-01-04,30,7,Juice,South,Hypermarket,0,None,,,0.0,60,2.51,150.6,89.04,61.56,0
2026-01-04,30,8,Carbonated,South,Hypermarket,0,None,,,0.0,51,1.39,70.89,45.25,25.64,0
2026-01-04,30,9,Water,South,Hypermarket,0,None,,,0.0,52,1.08,56.16,31.6,24.56,0
2026-01-04,30,10,Dairy,South,Hypermarket,1,Bundle,2026-01-04,2026-01-11,0.24,56,1.98,110.88,67.51,43.37,0
2026-01-04,30,11,Water,South,Hypermarket,1,Feature,2026-01-04,2026-01-18,0.1,51,0.85,43.35,28.15,15.2,0
2026-01-04,30,12,Juice,South,Hypermarket,0,None,,,0.0,59,2.52,148.68,96.04,52.64,0
2026-01-04,30,13,Dairy,South,Hypermarket,0,None,,,0.0,41,2.53,103.73,57.31,46.42,0
2026-01-04,30,14,Water,South,Hypermarket,0,None,,,0.0,41,0.95,38.95,21.69,17.26,0
2026-01-04,30,15,Carbonated,South,Hypermarket,1,Loyalty,2026-01-04,2026-01-18,0.09,53,1.45,76.85,43.7,33.15,0
2026-01-04,30,16,Juice,South,Hypermarket,0,None,,,0.0,52,2.23,115.96,78.93,37.03,0
2026-01-04,30,17,Energy Drinks,South,Hypermarket,0,None,,,0.0,42,3.0,126.0,83.68,42.32,0
2026-01-04,30,18,Carbonated,South,Hypermarket,0,None,,,0.0,48,1.5,72.0,41.72,30.28,0
2026-01-04,30,19,Energy Drinks,South,Hypermarket,1,Discount,2026-01-04,2026-01-04,0.25,42,2.0,84.0,56.36,27.64,0
2026-01-04,30,20,Dairy,South,Hypermarket,0,None,,,0.0,45,2.42,108.9,66.22,42.68,0
2026-01-04,31,1,Carbonated,East,Supermarket,0,None,,,0.0,39,1.63,63.57,42.41,21.16,0
