week_start,store_id,product_id,opening_qty,received_qty,sold_qty,closing_qty,shrinkage_qty
2026-01-18,12,12,48,50,39,59,1
2026-01-18,12,13,48,49,38,59,0
2026-01-18,12,14,67,75,54,88,0
2026-01-18,12,15,62,63,42,83,0
2026-01-18,12,16,48,64,32,80,1
2026-01-18,12,17,44,44,24,64,1
2026-01-18,12,18,58,58,45,71,0
2026-01-18,12,19,42,42,24,60,0
2026-01-18,12,20,39,51,24,66,0
2026-01-18,13,1,80,103,61,122,2
2026-01-18,13,2,77,98,58,117,1
2026-01-18,13,3,63,82,54,91,1
2026-01-18,13,4,97,132,86,143,3
2026-01-18,13,5,65,65,47,83,0
2026-01-18,13,6,67,67,52,82,1
2026-01-18,13,7,94,126,77,143,2
2026-01-18,13,8,74,74,57,91,0
2026-01-18,13,9,120,158,107,171,3
2026-01-18,13,10,69,69,61,77,0
2026-01-18,13,11,85,85,70,100,1
2026-01-18,13,12,90,90,73,107,1
2026-01-18,13,13,64,66,52,78,0
2026-01-18,13,14,72,72,62,82,1
2026-01-18,13,15,66,81,61,86,2
2026-01-18,13,16,77,77,70,84,1
2026-01-18,13,17,63,63,46,80,0
2026-01-18,13,18,65,65,45,85,0
2026-01-18,13,19,71,71,53,89,2
2026-01-18,13,20,66,88,60,94,2
2026-01-18,14,1,58,58,38,78,0
2026-01-18,14,2,47,47,41,53,1
2026-01-18,14,3,57,57,38,76,0
2026-01-18,14,4,55,60,46,69,0
2026-01-18,14,5,47,47,28,66,0
2026-01-18,14,6,42,42,36,48,0
2026-01-18,14,7,60,83,43,100,0
2026-01-18,14,8,47,47,37,57,1
2026-01-18,14,9,54,54,37,71,0
2026-01-18,14,10,38,39,33,44,0
2026-01-18,14,11,69,69,53,85,1
2026-01-18,14,12,66,66,46,86,0
2026-01-18,14,13,34,34,15,53,0
2026-01-18,14,14,57,58,39,76,0
2026-01-18,14,15,48,52,32,68,0
2026-01-18,14,16,65,70,48,87,1
2026-01-18,14,17,55,76,39,92,1
2026-01-18,14,18,40,52,32,60,0
2026-01-18,14,19,38,38,33,43,0
2026-01-18,14,20,50,67,34,83,0
2026-01-18,15,1,60,67,42,85,1
2026-01-18,15,2,48,67,39,76,1
2026-01-18,15,3,38,50,21,67,0
2026-01-18,15,4,51,51,31,71,1
2026-01-18,15,5,34,34,28,40,0
2026-01-18,15,6,41,41,28,54,0
2026-01-18,15,7,43,43,35,51,0
2026-01-18,15,8,52,52,37,67,1
2026-01-18,15,9,49,49,33,65,0
2026-01-18,15,10,36,36,30,42,0
2026-01-18,15,11,51,60,34,77,0
2026-01-18,15,12,42,42,34,50,1
2026-01-18,15,13,47,47,27,67,1
2026-01-18,15,14,59,59,45,73,1
2026-01-18,15,15,39,39,21,57,0
2026-01-18,15,16,33,33,24,42,0
2026-01-18,15,17,33,37,25,45,0
2026-01-18,15,18,46,63,40,69,0
2026-01-18,15,19,31,31,26,36,0
2026-01-18,15,20,42,54,34,62,1
2026-01-18,16,1,84,121,68,137,3
2026-01-18,16,2,54,54,34,74,0
2026-01-18,16,3,43,50,28,65,0
2026-01-18,16,4,46,46,35,57,0
2026-01-18,16,5,46,46,40,52,0
2026-01-18,16,6,53,53,41,65,0
2026-01-18,16,7,68,68,50,86,1
2026-01-18,16,8,59,76,41,94,1
2026-01-18,16,9,61,61,54,68,0
2026-01-18,16,10,36,36,29,43,0
2026-01-18,16,11,52,66,40,78,0
2026-01-18,16,12,55,55,44,66,0
2026-01-18,16,13,41,41,36,46,0
2026-01-18,16,14,58,62,42,78,1
2026-01-18,16,15,47,61,41,67,0
2026-01-18,16,16,60,60,41,79,1
2026-01-18,16,17,39,41,28,52,0
2026-01-18,16,18,47,57,42,62,1
2026-01-18,16,19,45,45,38,52,0
2026-01-18,16,20,38,38,30,46,0
2026-01-18,17,1,74,104,58,120,0
2026-01-18,17,2,58,58,46,70,1
2026-01-18,17,3,54,54,34,74,0
2026-01-18,17,4,40,40,35,45,0
2026-01-18,17,5,54,76,39,91,2
2026-01-18,17,6,61,63,48,76,1
2026-01-18,17,7,39,56,27,68,0
2026-01-18,17,8,38,38,31,45,0
2026-01-18,17,9,66,72,49,89,1
2026-01-18,17,10,31,42,24,49,1
2026-01-18,17,11,45,45,35,55,1
2026-01-18,17,12,40,40,30,50,0
2026-01-18,17,13,38,50,29,59,0
2026-01-18,17,14,49,51,43,57,0
2026-01-18,17,15,58,59,40,77,1
2026-01-18,17,16,49,49,36,62,0
2026-01-18,17,17,45,46,33,58,0
2026-01-18,17,18,42,42,32,52,1
2026-01-18,17,19,34,50,26,58,0
2026-01-18,17,20,38,55,33,60,0
2026-01-18,18,1,90,106,72,124,2
2026-01-18,18,2,75,99,57,117,2
2026-01-18,18,3,38,45,27,56,0
2026-01-18,18,4,68,68,62,74,0
2026-01-18,18,5,59,67,50,76,1
2026-01-18,18,6,78,78,61,95,2
2026-01-18,18,7,70,70,56,84,0
2026-01-18,18,8,50,61,43,68,0
2026-01-18,18,9,73,73,57,89,1
2026-01-18,18,10,68,94,51,111,0
2026-01-18,18,11,65,74,48,91,2
2026-01-18,18,12,65,87,55,97,1
2026-01-18,18,13,57,63,49,71,0
2026-01-18,18,14,80,80,61,99,1
2026-01-18,18,15,44,61,38,67,1
2026-01-18,18,16,82,82,68,96,1
2026-01-18,18,17,61,83,46,98,1
2026-01-18,18,18,85,85,65,105,0
2026-01-18,18,19,57,60,46,71,1
2026-01-18,18,20,64,95,47,112,2
2026-01-18,19,1,47,47,38,56,0
2026-01-18,19,2,54,62,35,81,0
2026-01-18,19,3,40,56,27,69,1
2026-01-18,19,4,49,71,36,84,0
2026-01-18,19,5,50,59,33,76,1
2026-01-18,19,6,48,48,34,62,0
2026-01-18,19,7,51,54,38,67,0
2026-01-18,19,8,48,48,30,66,0
2026-01-18,19,9,59,59,40,78,1
2026-01-18,19,10,37,54,27,64,0
2026-01-18,19,11,39,44,34,49,0
2026-01-18,19,12,43,43,35,51,0
2026-01-18,19,13,69,86,49,106,1
2026-01-18,19,14,56,56,36,76,0
2026-01-18,19,15,58,82,41,99,1
2026-01-18,19,16,58,72,44,86,0
2026-01-18,19,17,34,44,29,49,0
2026-01-18,19,18,52,65,45,72,1
2026-01-18,19,19,42,60,36,66,1
2026-01-18,19,20,49,54,34,69,1
2026-01-18,20,1,50,54,40,64,1
2026-01-18,20,2,68,92,56,104,2
2026-01-18,20,3,37,38,30,45,0
2026-01-18,20,4,51,51,35,67,0
2026-01-18,20,5,39,39,30,48,0
2026-01-18,20,6,55,68,36,87,0
2026-01-18,20,7,61,75,47,89,2
2026-01-18,20,8,50,50,32,68,1
2026-01-18,20,9,71,104,57,118,1
2026-01-18,20,10,48,48,43,53,1
2026-01-18,20,11,54,71,39,86,0
2026-01-18,20,12,61,61,42,80,0
2026-01-18,20,13,56,56,42,70,1
2026-01-18,20,14,49,64,39,74,0
2026-01-18,20,15,72,83,61,94,0
2026-01-18,20,16,44,61,34,71,1
2026-01-18,20,17,50,67,33,84,0
2026-01-18,20,18,53,72,41,84,1
2026-01-18,20,19,21,31,14,38,0
2026-01-18,20,20,42,52,37,57,0
2026-01-18,21,1,58,58,47,69,0
2026-01-18,21,2,54,55,40,69,1
2026-01-18,21,3,37,45,27,55,0
2026-01-18,21,4,53,53,34,72,0
2026-01-18,21,5,56,56,47,65,1
2026-01-18,21,6,48,71,28,91,0
2026-01-18,21,7,42,42,29,55,0
2026-01-18,21,8,41,41,36,46,0
2026-01-18,21,9,68,96,59,105,1
2026-01-18,21,10,39,42,34,47,0
2026-01-18,21,11,61,61,50,72,1
2026-01-18,21,12,54,75,37,92,0
2026-01-18,21,13,48,48,39,57,0
2026-01-18,21,14,60,60,43,77,0
2026-01-18,21,15,51,51,41,61,0
2026-01-18,21,16,45,57,39,63,0
2026-01-18,21,17,62,80,44,98,0
2026-01-18,21,18,67,80,52,95,2
2026-01-18,21,19,57,64,37,84,1
2026-01-18,21,20,34,34,29,39,0
2026-01-18,22,1,55,74,44,85,0
2026-01-18,22,2,40,40,31,49,1
2026-01-18,22,3,39,42,32,49,1
2026-01-18,22,4,58,66,45,79,1
2026-01-18,22,5,50,50,42,58,0
2026-01-18,22,6,36,36,28,44,0
2026-01-18,22,7,48,71,29,90,2
2026-01-18,22,8,54,70,35,89,1
2026-01-18,22,9,53,53,39,67,0
2026-01-18,22,10,42,42,32,52,0
2026-01-18,22,11,56,75,36,95,1
2026-01-18,22,12,46,68,36,78,1
2026-01-18,22,13,32,39,26,45,0
2026-01-18,22,14,42,42,30,54,0
2026-01-18,22,15,55,68,39,84,0
2026-01-18,22,16,48,50,43,55,1
2026-01-18,22,17,50,50,39,61,0
2026-01-18,22,18,45,45,34,56,0
2026-01-18,22,19,52,54,32,74,1
2026-01-18,22,20,64,82,44,102,1
2026-01-18,23,1,48,53,31,70,0
2026-01-18,23,2,48,55,38,65,0
2026-01-18,23,3,46,46,36,56,0
2026-01-18,23,4,56,56,44,68,0
2026-01-18,23,5,49,50,30,69,1
2026-01-18,23,6,44,63,29,78,1
2026-01-18,23,7,39,46,30,55,0
2026-01-18,23,8,44,59,28,75,1
2026-01-18,23,9,45,45,37,53,0
2026-01-18,23,10,47,55,31,71,1
2026-01-18,23,11,49,49,41,57,0
2026-01-18,23,12,55,55,42,68,0
2026-01-18,23,13,34,39,22,51,1
2026-01-18,23,14,58,64,43,79,1
2026-01-18,23,15,61,61,46,76,0
2026-01-18,23,16,62,62,43,81,1
2026-01-18,23,17,72,72,55,89,0
2026-01-18,23,18,54,65,36,83,1
2026-01-18,23,19,51,52,36,67,0
2026-01-18,23,20,38,38,33,43,0
2026-01-18,24,1,80,80,71,89,0
2026-01-18,24,2,65,75,47,93,0
2026-01-18,24,3,65,65,55,75,0
2026-01-18,24,4,58,61,49,70,1
2026-01-18,24,5,66,81,57,90,0
2026-01-18,24,6,66,66,49,83,1
2026-01-18,24,7,70,83,54,99,0
2026-01-18,24,8,65,69,49,85,1
2026-01-18,24,9,60,84,52,92,1
2026-01-18,24,10,58,86,52,92,2
2026-01-18,24,11,66,80,56,90,1
2026-01-18,24,12,74,102,59,117,0
2026-01-18,24,13,74,86,61,99,0
2026-01-18,24,14,73,73,56,90,0
2026-01-18,24,15,63,63,58,68,0
2026-01-18,24,16,69,72,54,87,1
2026-01-18,24,17,62,86,46,102,0
2026-01-18,24,18,53,53,48,58,0
2026-01-18,24,19,49,49,39,59,1
2026-01-18,24,20,75,106,56,125,0
2026-01-18,25,1,77,109,57,129,1
2026-01-18,25,2,68,98,62,104,0
2026-01-18,25,3,76,76,58,94,0
2026-01-18,25,4,93,93,82,104,1
2026-01-18,25,5,86,128,68,146,2
2026-01-18,25,6,91,119,73,137,3
2026-01-18,25,7,82,82,62,102,0
2026-01-18,25,8,68,68,56,80,1
2026-01-18,25,9,71,75,57,89,0
2026-01-18,25,10,71,93,60,104,1
2026-01-18,25,11,99,120,82,137,2
2026-01-18,25,12,83,83,70,96,2
2026-01-18,25,13,66,78,59,85,1
2026-01-18,25,14,78,78,61,95,1
2026-01-18,25,15,79,118,66,131,2
2026-01-18,25,16,80,101,69,112,1
2026-01-18,25,17,89,89,70,108,0
2026-01-18,25,18,83,100,65,118,0
2026-01-18,25,19,81,112,76,117,0
2026-01-18,25,20,52,74,38,88,1
2026-01-18,26,1,51,61,43,69,0
2026-01-18,26,2,41,41,29,53,0
2026-01-18,26,3,54,54,44,64,1
2026-01-18,26,4,52,77,35,94,1
2026-01-18,26,5,48,53,39,62,0
2026-01-18,26,6,52,76,46,82,1
2026-01-18,26,7,50,62,37,75,1
2026-01-18,26,8,72,72,52,92,0
2026-01-18,26,9,64,92,47,109,0
2026-01-18,26,10,46,55,40,61,1
2026-01-18,26,11,56,56,46,66,1
2026-01-18,26,12,54,58,45,67,0
2026-01-18,26,13,50,51,34,67,0
2026-01-18,26,14,57,64,43,78,1
2026-01-18,26,15,41,55,30,66,1
2026-01-18,26,16,31,31,26,36,0
2026-01-18,26,17,44,44,27,61,0
2026-01-18,26,18,49,68,29,88,1
2026-01-18,26,19,37,37,32,42,0
2026-01-18,26,20,44,44,32,56,0
2026-01-18,27,1,87,99,78,108,2
2026-01-18,27,2,44,44,36,52,0
2026-01-18,27,3,54,54,45,63,1
2026-01-18,27,4,45,45,35,55,0
2026-01-18,27,5,59,71,51,79,0
2026-01-18,27,6,69,92,49,112,2
2026-01-18,27,7,73,84,54,103,0
2026-01-18,27,8,49,69,38,80,0
2026-01-18,27,9,54,56,43,67,0
2026-01-18,27,10,67,67,48,86,0
2026-01-18,27,11,58,64,47,75,0
2026-01-18,27,12,54,54,49,59,0
2026-01-18,27,13,47,65,41,71,1
2026-01-18,27,14,51,51,42,60,0
2026-01-18,27,15,59,59,43,75,0
2026-01-18,27,16,51,51,39,63,0
2026-01-18,27,17,52,52,47,57,0
2026-01-18,27,18,51,56,45,62,0
2026-01-18,27,19,42,58,24,76,0
2026-01-18,27,20,59,63,45,77,0
2026-01-18,28,1,65,90,48,107,1
2026-01-18,28,2,51,66,46,71,0
2026-01-18,28,3,63,84,55,92,0
2026-01-18,28,4,66,97,52,111,1
2026-01-18,28,5,51,74,38,87,1
2026-01-18,28,6,53,72,43,82,0
2026-01-18,28,7,60,72,42,90,0
2026-01-18,28,8,70,75,59,86,2
2026-01-18,28,9,67,80,62,85,0
2026-01-18,28,10,63,63,46,80,0
2026-01-18,28,11,63,63,49,77,1
2026-01-18,28,12,72,80,58,94,0
2026-01-18,28,13,36,49,29,56,1
2026-01-18,28,14,69,79,55,93,1
2026-01-18,28,15,50,53,44,59,0
2026-01-18,28,16,69,69,63,75,0
2026-01-18,28,17,78,78,61,95,0
2026-01-18,28,18,57,57,42,72,1
2026-01-18,28,19,47,56,31,72,0
2026-01-18,28,20,49,49,33,65,0
2026-01-18,29,1,41,55,26,70,0
2026-01-18,29,2,49,60,31,78,1
2026-01-18,29,3,61,80,49,92,1
2026-01-18,29,4,62,90,43,109,2
2026-01-18,29,5,46,63,27,82,0
2026-01-18,29,6,71,71,55,87,1
2026-01-18,29,7,65,65,45,85,0
2026-01-18,29,8,48,67,41,74,0
2026-01-18,29,9,68,68,49,87,0
2026-01-18,29,10,53,56,36,73,0
2026-01-18,29,11,55,55,43,67,1
2026-01-18,29,12,59,59,41,77,0
2026-01-18,29,13,61,61,44,78,1
2026-01-18,29,14,46,52,41,57,0
2026-01-18,29,15,64,64,44,84,1
2026-01-18,29,16,50,50,34,66,0
2026-01-18,29,17,52,58,47,63,0
2026-01-18,29,18,57,57,51,63,0
2026-01-18,29,19,52,68,38,82,0
2026-01-18,29,20,42,44,36,50,0
2026-01-18,30,1,58,59,47,70,1
2026-01-18,30,2,46,68,39,75,0
2026-01-18,30,3,48,48,42,54,0
2026-01-18,30,4,65,65,48,82,1
2026-01-18,30,5,54,75,38,91,0
2026-01-18,30,6,41,41,29,53,1
2026-01-18,30,7,53,53,48,58,1
2026-01-18,30,8,63,63,46,80,0
2026-01-18,30,9,64,64,48,80,0
2026-01-18,30,10,52,67,38,81,1
2026-01-18,30,11,63,93,53,103,2
2026-01-18,30,12,49,62,39,72,1
2026-01-18,30,13,57,66,42,81,1
2026-01-18,30,14,63,88,50,101,2
2026-01-18,30,15,68,95,57,106,1
2026-01-18,30,16,53,53,39,67,1
2026-01-18,30,17,41,49,35,55,0
2026-01-18,30,18,63,63,44,82,0
2026-01-18,30,19,44,63,30,77,0
2026-01-18,30,20,56,56,49,63,1
2026-01-18,31,1,59,65,44,80,0
2026-01-18,31,2,54,61,38,77,0
2026-01-18,31,3,58,74,44,88,0
2026-01-18,31,4,47,60,36,71,1
2026-01-18,31,5,50,59,36,73,0
2026-01-18,31,6,55,76,43,88,2
2026-01-18,31,7,43,43,38,48,0
2026-01-18,31,8,56,75,43,88,1
2026-01-18,31,9,59,78,48,89,0
2026-01-18,31,10,61,61,45,77,0
2026-01-18,31,11,51,62,45,68,0
2026-01-18,31,12,37,54,26,65,1
2026-01-18,31,13,60,60,48,72,0
2026-01-18,31,14,50,74,43,81,0
2026-01-18,31,15,47,57,40,64,1
2026-01-18,31,16,64,64,46,82,0
2026-01-18,31,17,45,45,34,56,0
2026-01-18,31,18,55,55,46,64,1
2026-01-18,31,19,59,63,39,83,0
2026-01-18,31,20,47,47,33,61,0
2026-01-18,32,1,39,45,29,55,0
2026-01-18,32,2,41,41,28,54,0
2026-01-18,32,3,41,49,27,63,1
2026-01-18,32,4,58,68,47,79,1
2026-01-18,32,5,39,53,29,63,1
2026-01-18,32,6,47,47,28,66,1
2026-01-18,32,7,42,42,30,54,0
2026-01-18,32,8,52,72,39,85,0
2026-01-18,32,9,40,50,23,67,0
2026-01-18,32,10,27,29,17,39,0
2026-01-18,32,11,33,33,26,40,0
2026-01-18,32,12,49,67,29,87,1
2026-01-18,32,13,48,49,30,67,0
2026-01-18,32,14,39,42,21,60,0
2026-01-18,32,15,42,42,32,52,0
2026-01-18,32,16,55,55,36,74,0
2026-01-18,32,17,38,40,23,55,0
2026-01-18,32,18,40,40,29,51,0
2026-01-18,32,19,47,52,32,67,0
2026-01-18,32,20,45,66,27,84,1
2026-01-18,33,1,51,51,37,65,0
2026-01-18,33,2,47,63,37,73,0
2026-01-18,33,3,43,43,36,50,0
2026-01-18,33,4,66,66,46,86,1
2026-01-18,33,5,43,57,30,70,0
2026-01-18,33,6,47,56,27,76,1
2026-01-18,33,7,63,93,49,107,0
2026-01-18,33,8,84,109,65,128,2
2026-01-18,33,9,59,76,50,85,1
2026-01-18,33,10,49,49,34,64,0
2026-01-18,33,11,52,52,44,60,0
2026-01-18,33,12,53,53,47,59,1
2026-01-18,33,13,42,44,35,51,0
2026-01-18,33,14,67,83,52,98,2
2026-01-18,33,15,53,53,40,66,0
2026-01-18,33,16,47,47,39,55,0
2026-01-18,33,17,41,53,34,60,1
2026-01-18,33,18,39,46,33,52,0
2026-01-18,33,19,62,62,45,79,0
2026-01-18,33,20,59,59,41,77,0
2026-01-18,34,1,59,59,39,79,1
2026-01-18,34,2,34,34,29,39,0
2026-01-18,34,3,60,83,55,88,1
2026-01-18,34,4,53,53,38,68,1
2026-01-18,34,5,60,84,45,99,1
2026-01-18,34,6,53,61,42,72,0
2026-01-18,34,7,68,74,51,91,1
2026-01-18,34,8,75,94,62,107,0
2026-01-18,34,9,59,59,50,68,0
2026-01-18,34,10,51,51,45,57,0
2026-01-18,34,11,61,64,55,70,1
2026-01-18,34,12,57,71,41,87,0
2026-01-18,34,13,51,51,34,68,0
2026-01-18,34,14,68,86,60,94,1
2026-01-18,34,15,65,80,51,94,0
2026-01-18,34,16,66,66,47,85,0
2026-01-18,34,17,48,52,40,60,0
2026-01-18,34,18,57,67,51,73,1
2026-01-18,34,19,48,65,31,82,1
2026-01-18,34,20,45,45,40,50,0
2026-01-18,35,1,49,59,32,76,0
2026-01-18,35,2,51,51,37,65,0
2026-01-18,35,3,50,61,37,74,0
2026-01-18,35,4,33,33,28,38,0
2026-01-18,35,5,54,59,35,78,1
2026-01-18,35,6,40,54,34,60,0
2026-01-18,35,7,49,49,42,56,0
2026-01-18,35,8,55,55,37,73,0
2026-01-18,35,9,53,76,33,96,1
2026-01-18,35,10,51,51,41,61,1
2026-01-18,35,11,59,59,47,71,1
2026-01-18,35,12,41,41,32,50,0
2026-01-18,35,13,42,42,28,56,0
2026-01-18,35,14,52,52,36,68,0
2026-01-18,35,15,37,38,28,47,0
2026-01-18,35,16,41,51,22,70,1
2026-01-18,35,17,55,58,38,75,1
2026-01-18,35,18,47,47,28,66,1
2026-01-18,35,19,43,43,33,53,0
2026-01-18,35,20,46,46,34,58,0
2026-01-18,36,1,54,76,36,94,0
2026-01-18,36,2,44,62,30,76,0
2026-01-18,36,3,38,53,23,68,0
2026-01-18,36,4,61,61,44,78,0
2026-01-18,36,5,36,45,22,59,1
2026-01-18,36,6,47,65,31,81,0
2026-01-18,36,7,55,70,46,79,1
2026-01-18,36,8,46,47,35,58,0
2026-01-18,36,9,38,38,30,46,0
2026-01-18,36,10,47,63,33,77,1
2026-01-18,36,11,55,77,36,96,0
2026-01-18,36,12,45,45,37,53,1
2026-01-18,36,13,44,44,28,60,0
2026-01-18,36,14,66,93,46,113,2
2026-01-18,36,15,38,41,31,48,1
2026-01-18,36,16,37,44,29,52,0
2026-01-18,36,17,36,47,21,62,0
2026-01-18,36,18,50,50,33,67,1
2026-01-18,36,19,32,32,25,39,0
2026-01-18,36,20,35,44,27,52,0
2026-01-18,37,1,58,58,52,64,0
2026-01-18,37,2,52,69,41,80,1
2026-01-18,37,3,55,68,47,76,0
2026-01-18,37,4,69,69,52,86,0
2026-01-18,37,5,46,46,40,52,0
2026-01-18,37,6,65,65,46,84,0
2026-01-18,37,7,63,78,50,91,2
2026-01-18,37,8,56,56,46,66,0
2026-01-18,37,9,78,100,67,111,0
2026-01-18,37,10,85,124,66,143,2
2026-01-18,37,11,68,99,59,108,1
2026-01-18,37,12,56,57,51,62,0
2026-01-18,37,13,44,44,38,50,1
2026-01-18,37,14,63,63,49,77,0
2026-01-18,37,15,75,75,69,81,0
2026-01-18,37,16,57,57,41,73,1
2026-01-18,37,17,63,75,53,85,2
2026-01-18,37,18,59,79,40,98,0
2026-01-18,37,19,62,62,57,67,1
2026-01-18,37,20,71,71,59,83,0
2026-01-18,38,1,52,64,42,74,1
2026-01-18,38,2,34,47,25,56,1
2026-01-18,38,3,40,58,20,78,0
2026-01-18,38,4,57,59,45,71,1
2026-01-18,38,5,39,43,19,63,0
2026-01-18,38,6,46,46,29,63,0
2026-01-18,38,7,54,66,36,84,0
2026-01-18,38,8,56,76,36,96,0
2026-01-18,38,9,43,60,30,73,0
2026-01-18,38,10,67,67,56,78,1
2026-01-18,38,11,61,71,56,76,0
2026-01-18,38,12,62,73,46,89,1
2026-01-18,38,13,48,67,38,77,0
2026-01-18,38,14,58,58,39,77,1
2026-01-18,38,15,46,46,28,64,1
2026-01-18,38,16,41,47,30,58,1
2026-01-18,38,17,37,41,30,48,1
2026-01-18,38,18,42,47,35,54,0
2026-01-18,38,19,36,53,21,68,1
2026-01-18,38,20,45,53,29,69,0
2026-01-18,39,1,62,63,43,82,0
2026-01-18,39,2,51,51,37,65,1
2026-01-18,39,3,33,45,25,53,0
2026-01-18,39,4,45,45,36,54,0
2026-01-18,39,5,40,57,35,62,0
2026-01-18,39,6,50,56,34,72,0
2026-01-18,39,7,46,67,39,74,0
2026-01-18,39,8,45,66,26,85,1
2026-01-18,39,9,42,50,23,69,1
2026-01-18,39,10,46,46,36,56,1
2026-01-18,39,11,64,92,47,109,2
2026-01-18,39,12,44,44,38,50,0
2026-01-18,39,13,39,50,31,58,0
2026-01-18,39,14,49,49,35,63,0
2026-01-18,39,15,48,48,30,66,0
2026-01-18,39,16,57,57,37,77,1
2026-01-18,39,17,45,55,40,60,1
2026-01-18,39,18,33,33,27,39,0
2026-01-18,39,19,46,52,27,71,0
2026-01-18,39,20,32,38,23,47,0
2026-01-18,40,1,54,56,46,64,0
2026-01-18,40,2,63,68,46,85,0
2026-01-18,40,3,65,65,56,74,0
2026-01-18,40,4,62,75,47,90,1
2026-01-18,40,5,60,65,42,83,1
2026-01-18,40,6,68,95,49,114,0
2026-01-18,40,7,96,96,78,114,1
2026-01-18,40,8,64,64,49,79,0
2026-01-18,40,9,65,71,50,86,1
2026-01-18,40,10,64,80,45,99,0
2026-01-18,40,11,67,95,53,109,2
2026-01-18,40,12,67,85,53,99,0
2026-01-18,40,13,51,74,46,79,1
2026-01-18,40,14,63,63,58,68,0
2026-01-18,40,15,59,78,40,97,1
2026-01-18,40,16,81,96,73,104,1
2026-01-18,40,17,48,55,39,64,0
2026-01-18,40,18,76,76,57,95,1
2026-01-18,40,19,36,39,20,55,0
2026-01-18,40,20,75,105,61,119,1
2026-01-18,41,1,42,48,36,54,0
2026-01-18,41,2,46,61,33,74,0
2026-01-18,41,3,34,50,26,58,1
2026-01-18,41,4,50,72,38,84,0
2026-01-18,41,5,43,58,34,67,1
2026-01-18,41,6,61,61,49,73,0
2026-01-18,41,7,45,51,40,56,0
2026-01-18,41,8,57,85,40,102,2
2026-01-18,41,9,60,71,41,90,1
2026-01-18,41,10,57,71,38,90,0
2026-01-18,41,11,50,50,41,59,0
2026-01-18,41,12,66,86,50,102,2
2026-01-18,41,13,43,43,36,50,0
2026-01-18,41,14,48,54,34,68,0
2026-01-18,41,15,43,43,33,53,0
2026-01-18,41,16,78,96,62,112,0
2026-01-18,41,17,51,51,32,70,0
2026-01-18,41,18,31,31,25,37,0
2026-01-18,41,19,39,47,27,59,1
2026-01-18,41,20,58,58,50,66,0
2026-01-18,42,1,29,38,24,43,0
2026-01-18,42,2,40,56,32,64,0
2026-01-18,42,3,43,49,27,65,1
2026-01-18,42,4,48,66,33,81,1
2026-01-18,42,5,57,74,46,85,2
2026-01-18,42,6,56,58,36,78,1
2026-01-18,42,7,49,68,31,86,0
2026-01-18,42,8,46,46,31,61,0
2026-01-18,42,9,52,52,33,71,0
2026-01-18,42,10,29,38,23,44,0
2026-01-18,42,11,54,59,44,69,0
2026-01-18,42,12,41,41,31,51,0
2026-01-18,42,13,27,27,22,32,0
2026-01-18,42,14,34,48,25,57,0
2026-01-18,42,15,36,36,29,43,0
2026-01-18,42,16,51,65,39,77,0
2026-01-18,42,17,53,61,39,75,1
2026-01-18,42,18,52,74,36,90,1
2026-01-18,42,19,45,45,30,60,0
2026-01-18,42,20,37,37,18,56,0
2026-01-18,43,1,58,83,50,91,1
2026-01-18,43,2,56,79,37,98,0
2026-01-18,43,3,59,59,48,70,0
2026-01-18,43,4,59,82,52,89,1
2026-01-18,43,5,68,68,49,87,1
2026-01-18,43,6,51,54,40,65,1
2026-01-18,43,7,63,63,46,80,1
2026-01-18,43,8,58,58,47,69,1
2026-01-18,43,9,74,79,54,99,0
2026-01-18,43,10,67,78,54,91,0
2026-01-18,43,11,49,49,37,61,0
2026-01-18,43,12,72,103,56,119,0
2026-01-18,43,13,46,46,39,53,0
2026-01-18,43,14,74,74,67,81,1
2026-01-18,43,15,60,60,52,68,0
2026-01-18,43,16,72,94,52,114,0
2026-01-18,43,17,48,65,42,71,0
2026-01-18,43,18,48,66,36,78,0
2026-01-18,43,19,80,118,66,132,1
2026-01-18,43,20,51,56,41,66,0
2026-01-18,44,1,43,58,37,64,0
2026-01-18,44,2,41,41,29,53,0
2026-01-18,44,3,68,81,48,101,2
2026-01-18,44,4,44,45,38,51,0
2026-01-18,44,5,50,50,39,61,0
2026-01-18,44,6,49,49,41,57,1
2026-01-18,44,7,40,40,25,55,0
2026-01-18,44,8,57,57,44,70,1
2026-01-18,44,9,59,64,45,78,0
2026-01-18,44,10,54,72,41,85,1
2026-01-18,44,11,52,57,38,71,1
2026-01-18,44,12,53,53,36,70,0
2026-01-18,44,13,60,60,53,67,0
2026-01-18,44,14,51,60,39,72,0
2026-01-18,44,15,57,57,46,68,0
2026-01-18,44,16,44,44,35,53,0
2026-01-18,44,17,43,59,37,65,0
2026-01-18,44,18,68,98,48,118,2
2026-01-18,44,19,56,56,40,72,1
2026-01-18,44,20,42,58,26,74,0
2026-01-18,45,1,53,59,46,66,1
2026-01-18,45,2,65,65,53,77,0
2026-01-18,45,3,60,60,45,75,0
2026-01-18,45,4,62,62,43,81,0
2026-01-18,45,5,69,69,60,78,1
2026-01-18,45,6,80,80,68,92,1
2026-01-18,45,7,63,86,51,98,2
2026-01-18,45,8,64,76,44,96,1
2026-01-18,45,9,76,76,60,92,0
2026-01-18,45,10,63,63,52,74,1
2026-01-18,45,11,74,74,68,80,2
2026-01-18,45,12,66,66,57,75,0
2026-01-18,45,13,47,61,29,79,1
2026-01-18,45,14,51,58,39,70,0
2026-01-18,45,15,74,81,58,97,0
